DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Cabe√ßa)
2005-06-01,2005,1,6,ABATE12_ABQUVA12,2005-06-01T00:00:00-03:00,932.704
2005-07-01,2005,1,7,ABATE12_ABQUVA12,2005-07-01T00:00:00-03:00,912.828
2005-08-01,2005,1,8,ABATE12_ABQUVA12,2005-08-01T00:00:00-03:00,875.647
2005-09-01,2005,1,9,ABATE12_ABQUVA12,2005-09-01T00:00:00-03:00,749.75
2005-10-01,2005,1,10,ABATE12_ABQUVA12,2005-10-01T00:00:00-03:00,702.426
2005-11-01,2005,1,11,ABATE12_ABQUVA12,2005-11-01T00:00:00-02:00,798.565
2005-12-01,2005,1,12,ABATE12_ABQUVA12,2005-12-01T00:00:00-02:00,912.394
2006-01-01,2006,1,1,ABATE12_ABQUVA12,2006-01-01T00:00:00-02:00,943.229
2006-02-01,2006,1,2,ABATE12_ABQUVA12,2006-02-01T00:00:00-02:00,904.739
2006-03-01,2006,1,3,ABATE12_ABQUVA12,2006-03-01T00:00:00-03:00,1054.043
2006-04-01,2006,1,4,ABATE12_ABQUVA12,2006-04-01T00:00:00-03:00,895.003
2006-05-01,2006,1,5,ABATE12_ABQUVA12,2006-05-01T00:00:00-03:00,1039.052
2006-06-01,2006,1,6,ABATE12_ABQUVA12,2006-06-01T00:00:00-03:00,997.615
2006-07-01,2006,1,7,ABATE12_ABQUVA12,2006-07-01T00:00:00-03:00,945.691
2006-08-01,2006,1,8,ABATE12_ABQUVA12,2006-08-01T00:00:00-03:00,968.528
2006-09-01,2006,1,9,ABATE12_ABQUVA12,2006-09-01T00:00:00-03:00,862.549
2006-10-01,2006,1,10,ABATE12_ABQUVA12,2006-10-01T00:00:00-03:00,844.994
2006-11-01,2006,1,11,ABATE12_ABQUVA12,2006-11-01T00:00:00-03:00,872.769
2006-12-01,2006,1,12,ABATE12_ABQUVA12,2006-12-01T00:00:00-02:00,926.995
2007-01-01,2007,1,1,ABATE12_ABQUVA12,2007-01-01T00:00:00-02:00,1022.432
2007-02-01,2007,1,2,ABATE12_ABQUVA12,2007-02-01T00:00:00-02:00,955.144
2007-03-01,2007,1,3,ABATE12_ABQUVA12,2007-03-01T00:00:00-03:00,1103.455
2007-04-01,2007,1,4,ABATE12_ABQUVA12,2007-04-01T00:00:00-03:00,941.512
2007-05-01,2007,1,5,ABATE12_ABQUVA12,2007-05-01T00:00:00-03:00,1007.558
2007-06-01,2007,1,6,ABATE12_ABQUVA12,2007-06-01T00:00:00-03:00,930.607
2007-07-01,2007,1,7,ABATE12_ABQUVA12,2007-07-01T00:00:00-03:00,850.44
2007-08-01,2007,1,8,ABATE12_ABQUVA12,2007-08-01T00:00:00-03:00,824.817
2007-09-01,2007,1,9,ABATE12_ABQUVA12,2007-09-01T00:00:00-03:00,695.178
2007-10-01,2007,1,10,ABATE12_ABQUVA12,2007-10-01T00:00:00-03:00,682.664
2007-11-01,2007,1,11,ABATE12_ABQUVA12,2007-11-01T00:00:00-02:00,728.539
2007-12-01,2007,1,12,ABATE12_ABQUVA12,2007-12-01T00:00:00-02:00,849.128
2008-01-01,2008,1,1,ABATE12_ABQUVA12,2008-01-01T00:00:00-02:00,959.293
2008-02-01,2008,1,2,ABATE12_ABQUVA12,2008-02-01T00:00:00-02:00,935.204
2008-03-01,2008,1,3,ABATE12_ABQUVA12,2008-03-01T00:00:00-03:00,942.864
2008-04-01,2008,1,4,ABATE12_ABQUVA12,2008-04-01T00:00:00-03:00,974.273
2008-05-01,2008,1,5,ABATE12_ABQUVA12,2008-05-01T00:00:00-03:00,896.399
2008-06-01,2008,1,6,ABATE12_ABQUVA12,2008-06-01T00:00:00-03:00,829.741
2008-07-01,2008,1,7,ABATE12_ABQUVA12,2008-07-01T00:00:00-03:00,756.957
2008-08-01,2008,1,8,ABATE12_ABQUVA12,2008-08-01T00:00:00-03:00,692.468
2008-09-01,2008,1,9,ABATE12_ABQUVA12,2008-09-01T00:00:00-03:00,639.185
2008-10-01,2008,1,10,ABATE12_ABQUVA12,2008-10-01T00:00:00-03:00,639.666
2008-11-01,2008,1,11,ABATE12_ABQUVA12,2008-11-01T00:00:00-02:00,586.699
2008-12-01,2008,1,12,ABATE12_ABQUVA12,2008-12-01T00:00:00-02:00,696.412
2009-01-01,2009,1,1,ABATE12_ABQUVA12,2009-01-01T00:00:00-02:00,751.549
2009-02-01,2009,1,2,ABATE12_ABQUVA12,2009-02-01T00:00:00-02:00,741.181
2009-03-01,2009,1,3,ABATE12_ABQUVA12,2009-03-01T00:00:00-03:00,815.91
2009-04-01,2009,1,4,ABATE12_ABQUVA12,2009-04-01T00:00:00-03:00,745.395
2009-05-01,2009,1,5,ABATE12_ABQUVA12,2009-05-01T00:00:00-03:00,763.454
2009-06-01,2009,1,6,ABATE12_ABQUVA12,2009-06-01T00:00:00-03:00,764.981
2009-07-01,2009,1,7,ABATE12_ABQUVA12,2009-07-01T00:00:00-03:00,731.221
2009-08-01,2009,1,8,ABATE12_ABQUVA12,2009-08-01T00:00:00-03:00,649.033
2009-09-01,2009,1,9,ABATE12_ABQUVA12,2009-09-01T00:00:00-03:00,650.346
2009-10-01,2009,1,10,ABATE12_ABQUVA12,2009-10-01T00:00:00-03:00,692.662
2009-11-01,2009,1,11,ABATE12_ABQUVA12,2009-11-01T00:00:00-02:00,660.574
2009-12-01,2009,1,12,ABATE12_ABQUVA12,2009-12-01T00:00:00-02:00,789.709
2010-01-01,2010,1,1,ABATE12_ABQUVA12,2010-01-01T00:00:00-02:00,720.816
2010-02-01,2010,1,2,ABATE12_ABQUVA12,2010-02-01T00:00:00-02:00,729.516
2010-03-01,2010,1,3,ABATE12_ABQUVA12,2010-03-01T00:00:00-03:00,852.952
2010-04-01,2010,1,4,ABATE12_ABQUVA12,2010-04-01T00:00:00-03:00,779.025
2010-05-01,2010,1,5,ABATE12_ABQUVA12,2010-05-01T00:00:00-03:00,766.76
2010-06-01,2010,1,6,ABATE12_ABQUVA12,2010-06-01T00:00:00-03:00,732.397
2010-07-01,2010,1,7,ABATE12_ABQUVA12,2010-07-01T00:00:00-03:00,712.254
2010-08-01,2010,1,8,ABATE12_ABQUVA12,2010-08-01T00:00:00-03:00,662.312
2010-09-01,2010,1,9,ABATE12_ABQUVA12,2010-09-01T00:00:00-03:00,654.58
2010-10-01,2010,1,10,ABATE12_ABQUVA12,2010-10-01T00:00:00-03:00,642.59
2010-11-01,2010,1,11,ABATE12_ABQUVA12,2010-11-01T00:00:00-02:00,705.762
2010-12-01,2010,1,12,ABATE12_ABQUVA12,2010-12-01T00:00:00-02:00,812.148
2011-01-01,2011,1,1,ABATE12_ABQUVA12,2011-01-01T00:00:00-02:00,802.168
2011-02-01,2011,1,2,ABATE12_ABQUVA12,2011-02-01T00:00:00-02:00,872.61
2011-03-01,2011,1,3,ABATE12_ABQUVA12,2011-03-01T00:00:00-03:00,914.262
2011-04-01,2011,1,4,ABATE12_ABQUVA12,2011-04-01T00:00:00-03:00,819.173
2011-05-01,2011,1,5,ABATE12_ABQUVA12,2011-05-01T00:00:00-03:00,878.14
2011-06-01,2011,1,6,ABATE12_ABQUVA12,2011-06-01T00:00:00-03:00,829.855
2011-07-01,2011,1,7,ABATE12_ABQUVA12,2011-07-01T00:00:00-03:00,794.676
2011-08-01,2011,1,8,ABATE12_ABQUVA12,2011-08-01T00:00:00-03:00,785.688
2011-09-01,2011,1,9,ABATE12_ABQUVA12,2011-09-01T00:00:00-03:00,707.712
2011-10-01,2011,1,10,ABATE12_ABQUVA12,2011-10-01T00:00:00-03:00,691.757
2011-11-01,2011,1,11,ABATE12_ABQUVA12,2011-11-01T00:00:00-02:00,750.345
2011-12-01,2011,1,12,ABATE12_ABQUVA12,2011-12-01T00:00:00-02:00,834.733
2012-01-01,2012,1,1,ABATE12_ABQUVA12,2012-01-01T00:00:00-02:00,849.65
2012-02-01,2012,1,2,ABATE12_ABQUVA12,2012-02-01T00:00:00-02:00,906.71
2012-03-01,2012,1,3,ABATE12_ABQUVA12,2012-03-01T00:00:00-03:00,993.908
2012-04-01,2012,1,4,ABATE12_ABQUVA12,2012-04-01T00:00:00-03:00,877.048
2012-05-01,2012,1,5,ABATE12_ABQUVA12,2012-05-01T00:00:00-03:00,958.231
2012-06-01,2012,1,6,ABATE12_ABQUVA12,2012-06-01T00:00:00-03:00,897.064
2012-07-01,2012,1,7,ABATE12_ABQUVA12,2012-07-01T00:00:00-03:00,895.038
2012-08-01,2012,1,8,ABATE12_ABQUVA12,2012-08-01T00:00:00-03:00,930.69
2012-09-01,2012,1,9,ABATE12_ABQUVA12,2012-09-01T00:00:00-03:00,809.724
2012-10-01,2012,1,10,ABATE12_ABQUVA12,2012-10-01T00:00:00-03:00,818.927
2012-11-01,2012,1,11,ABATE12_ABQUVA12,2012-11-01T00:00:00-02:00,825.951
2012-12-01,2012,1,12,ABATE12_ABQUVA12,2012-12-01T00:00:00-02:00,852.689
2013-01-01,2013,1,1,ABATE12_ABQUVA12,2013-01-01T00:00:00-02:00,1036.041
2013-02-01,2013,1,2,ABATE12_ABQUVA12,2013-02-01T00:00:00-02:00,982.406
2013-03-01,2013,1,3,ABATE12_ABQUVA12,2013-03-01T00:00:00-03:00,1017.228
2013-04-01,2013,1,4,ABATE12_ABQUVA12,2013-04-01T00:00:00-03:00,1050.285
2013-05-01,2013,1,5,ABATE12_ABQUVA12,2013-05-01T00:00:00-03:00,1021.37
2013-06-01,2013,1,6,ABATE12_ABQUVA12,2013-06-01T00:00:00-03:00,942.477
2013-07-01,2013,1,7,ABATE12_ABQUVA12,2013-07-01T00:00:00-03:00,998.686
2013-08-01,2013,1,8,ABATE12_ABQUVA12,2013-08-01T00:00:00-03:00,943.905
2013-09-01,2013,1,9,ABATE12_ABQUVA12,2013-09-01T00:00:00-03:00,800.025
2013-10-01,2013,1,10,ABATE12_ABQUVA12,2013-10-01T00:00:00-03:00,837.413
2013-11-01,2013,1,11,ABATE12_ABQUVA12,2013-11-01T00:00:00-02:00,817.556
2013-12-01,2013,1,12,ABATE12_ABQUVA12,2013-12-01T00:00:00-02:00,942.734
2014-01-01,2014,1,1,ABATE12_ABQUVA12,2014-01-01T00:00:00-02:00,1043.781
2014-02-01,2014,1,2,ABATE12_ABQUVA12,2014-02-01T00:00:00-02:00,1029.381
2014-03-01,2014,1,3,ABATE12_ABQUVA12,2014-03-01T00:00:00-03:00,994.279
2014-04-01,2014,1,4,ABATE12_ABQUVA12,2014-04-01T00:00:00-03:00,996.699
2014-05-01,2014,1,5,ABATE12_ABQUVA12,2014-05-01T00:00:00-03:00,1009.062
2014-06-01,2014,1,6,ABATE12_ABQUVA12,2014-06-01T00:00:00-03:00,894.148
2014-07-01,2014,1,7,ABATE12_ABQUVA12,2014-07-01T00:00:00-03:00,934.64
2014-08-01,2014,1,8,ABATE12_ABQUVA12,2014-08-01T00:00:00-03:00,820.539
2014-09-01,2014,1,9,ABATE12_ABQUVA12,2014-09-01T00:00:00-03:00,806.26
2014-10-01,2014,1,10,ABATE12_ABQUVA12,2014-10-01T00:00:00-03:00,827.198
2014-11-01,2014,1,11,ABATE12_ABQUVA12,2014-11-01T00:00:00-02:00,771.844
2014-12-01,2014,1,12,ABATE12_ABQUVA12,2014-12-01T00:00:00-02:00,902.263
2015-01-01,2015,1,1,ABATE12_ABQUVA12,2015-01-01T00:00:00-02:00,918.811
2015-02-01,2015,1,2,ABATE12_ABQUVA12,2015-02-01T00:00:00-02:00,844.832
2015-03-01,2015,1,3,ABATE12_ABQUVA12,2015-03-01T00:00:00-03:00,905.778
2015-04-01,2015,1,4,ABATE12_ABQUVA12,2015-04-01T00:00:00-03:00,866.722
2015-05-01,2015,1,5,ABATE12_ABQUVA12,2015-05-01T00:00:00-03:00,818.695
2015-06-01,2015,1,6,ABATE12_ABQUVA12,2015-06-01T00:00:00-03:00,785.073
2015-07-01,2015,1,7,ABATE12_ABQUVA12,2015-07-01T00:00:00-03:00,763.4
2015-08-01,2015,1,8,ABATE12_ABQUVA12,2015-08-01T00:00:00-03:00,709.094
2015-09-01,2015,1,9,ABATE12_ABQUVA12,2015-09-01T00:00:00-03:00,692.05
2015-10-01,2015,1,10,ABATE12_ABQUVA12,2015-10-01T00:00:00-03:00,678.742
2015-11-01,2015,1,11,ABATE12_ABQUVA12,2015-11-01T00:00:00-02:00,621.083
2015-12-01,2015,1,12,ABATE12_ABQUVA12,2015-12-01T00:00:00-02:00,727.144
2016-01-01,2016,1,1,ABATE12_ABQUVA12,2016-01-01T00:00:00-02:00,736.585
2016-02-01,2016,1,2,ABATE12_ABQUVA12,2016-02-01T00:00:00-02:00,803.622
2016-03-01,2016,1,3,ABATE12_ABQUVA12,2016-03-01T00:00:00-03:00,815.243
2016-04-01,2016,1,4,ABATE12_ABQUVA12,2016-04-01T00:00:00-03:00,800.184
2016-05-01,2016,1,5,ABATE12_ABQUVA12,2016-05-01T00:00:00-03:00,792.223
2016-06-01,2016,1,6,ABATE12_ABQUVA12,2016-06-01T00:00:00-03:00,797.071
2016-07-01,2016,1,7,ABATE12_ABQUVA12,2016-07-01T00:00:00-03:00,735.803
2016-08-01,2016,1,8,ABATE12_ABQUVA12,2016-08-01T00:00:00-03:00,719.535
2016-09-01,2016,1,9,ABATE12_ABQUVA12,2016-09-01T00:00:00-03:00,644.901
2016-10-01,2016,1,10,ABATE12_ABQUVA12,2016-10-01T00:00:00-03:00,613.812
2016-11-01,2016,1,11,ABATE12_ABQUVA12,2016-11-01T00:00:00-02:00,668.449
2016-12-01,2016,1,12,ABATE12_ABQUVA12,2016-12-01T00:00:00-02:00,791.387
2017-01-01,2017,1,1,ABATE12_ABQUVA12,2017-01-01T00:00:00-02:00,815.56
2017-02-01,2017,1,2,ABATE12_ABQUVA12,2017-02-01T00:00:00-02:00,817.089
2017-03-01,2017,1,3,ABATE12_ABQUVA12,2017-03-01T00:00:00-03:00,940.86
2017-04-01,2017,1,4,ABATE12_ABQUVA12,2017-04-01T00:00:00-03:00,749.226
2017-05-01,2017,1,5,ABATE12_ABQUVA12,2017-05-01T00:00:00-03:00,884.613
2017-06-01,2017,1,6,ABATE12_ABQUVA12,2017-06-01T00:00:00-03:00,816.492
2017-07-01,2017,1,7,ABATE12_ABQUVA12,2017-07-01T00:00:00-03:00,812.716
2017-08-01,2017,1,8,ABATE12_ABQUVA12,2017-08-01T00:00:00-03:00,841.76
2017-09-01,2017,1,9,ABATE12_ABQUVA12,2017-09-01T00:00:00-03:00,741.573
2017-10-01,2017,1,10,ABATE12_ABQUVA12,2017-10-01T00:00:00-03:00,727.112
2017-11-01,2017,1,11,ABATE12_ABQUVA12,2017-11-01T00:00:00-02:00,739.021
2017-12-01,2017,1,12,ABATE12_ABQUVA12,2017-12-01T00:00:00-02:00,858.644
2018-01-01,2018,1,1,ABATE12_ABQUVA12,2018-01-01T00:00:00-02:00,921.972
2018-02-01,2018,1,2,ABATE12_ABQUVA12,2018-02-01T00:00:00-02:00,906.477
2018-03-01,2018,1,3,ABATE12_ABQUVA12,2018-03-01T00:00:00-03:00,960.174
2018-04-01,2018,1,4,ABATE12_ABQUVA12,2018-04-01T00:00:00-03:00,884.316
2018-05-01,2018,1,5,ABATE12_ABQUVA12,2018-05-01T00:00:00-03:00,765.559
2018-06-01,2018,1,6,ABATE12_ABQUVA12,2018-06-01T00:00:00-03:00,923.532
2018-07-01,2018,1,7,ABATE12_ABQUVA12,2018-07-01T00:00:00-03:00,871.105
2018-08-01,2018,1,8,ABATE12_ABQUVA12,2018-08-01T00:00:00-03:00,832.233
2018-09-01,2018,1,9,ABATE12_ABQUVA12,2018-09-01T00:00:00-03:00,697.193
2018-10-01,2018,1,10,ABATE12_ABQUVA12,2018-10-01T00:00:00-03:00,751.85
2018-11-01,2018,1,11,ABATE12_ABQUVA12,2018-11-01T00:00:00-03:00,732.733
2018-12-01,2018,1,12,ABATE12_ABQUVA12,2018-12-01T00:00:00-02:00,832.514
2019-01-01,2019,1,1,ABATE12_ABQUVA12,2019-01-01T00:00:00-02:00,923.417
2019-02-01,2019,1,2,ABATE12_ABQUVA12,2019-02-01T00:00:00-02:00,890.324
2019-03-01,2019,1,3,ABATE12_ABQUVA12,2019-03-01T00:00:00-03:00,885.807
2019-04-01,2019,1,4,ABATE12_ABQUVA12,2019-04-01T00:00:00-03:00,876.408
2019-05-01,2019,1,5,ABATE12_ABQUVA12,2019-05-01T00:00:00-03:00,876.455
2019-06-01,2019,1,6,ABATE12_ABQUVA12,2019-06-01T00:00:00-03:00,760.96
2019-07-01,2019,1,7,ABATE12_ABQUVA12,2019-07-01T00:00:00-03:00,846.333
2019-08-01,2019,1,8,ABATE12_ABQUVA12,2019-08-01T00:00:00-03:00,781.66
2019-09-01,2019,1,9,ABATE12_ABQUVA12,2019-09-01T00:00:00-03:00,669.492
2019-10-01,2019,1,10,ABATE12_ABQUVA12,2019-10-01T00:00:00-03:00,683.701
2019-11-01,2019,1,11,ABATE12_ABQUVA12,2019-11-01T00:00:00-03:00,688.646
2019-12-01,2019,1,12,ABATE12_ABQUVA12,2019-12-01T00:00:00-03:00,714.049
2020-01-01,2020,1,1,ABATE12_ABQUVA12,2020-01-01T00:00:00-03:00,751.731
2020-02-01,2020,1,2,ABATE12_ABQUVA12,2020-02-01T00:00:00-03:00,742.596
2020-03-01,2020,1,3,ABATE12_ABQUVA12,2020-03-01T00:00:00-03:00,736.06
2020-04-01,2020,1,4,ABATE12_ABQUVA12,2020-04-01T00:00:00-03:00,655.126
2020-05-01,2020,1,5,ABATE12_ABQUVA12,2020-05-01T00:00:00-03:00,709.82
2020-06-01,2020,1,6,ABATE12_ABQUVA12,2020-06-01T00:00:00-03:00,688.877
2020-07-01,2020,1,7,ABATE12_ABQUVA12,2020-07-01T00:00:00-03:00,672.241
2020-08-01,2020,1,8,ABATE12_ABQUVA12,2020-08-01T00:00:00-03:00,603.43
2020-09-01,2020,1,9,ABATE12_ABQUVA12,2020-09-01T00:00:00-03:00,571.494
