DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Meses)
2011-03-01,2011,1,3,BM12_CPCOPF12,2011-03-01T00:00:00-03:00,84.03
2011-04-01,2011,1,4,BM12_CPCOPF12,2011-04-01T00:00:00-03:00,85.34
2011-05-01,2011,1,5,BM12_CPCOPF12,2011-05-01T00:00:00-03:00,86.02
2011-06-01,2011,1,6,BM12_CPCOPF12,2011-06-01T00:00:00-03:00,88.96
2011-07-01,2011,1,7,BM12_CPCOPF12,2011-07-01T00:00:00-03:00,90.71
2011-08-01,2011,1,8,BM12_CPCOPF12,2011-08-01T00:00:00-03:00,91.78
2011-09-01,2011,1,9,BM12_CPCOPF12,2011-09-01T00:00:00-03:00,98.97
2011-10-01,2011,1,10,BM12_CPCOPF12,2011-10-01T00:00:00-03:00,100.24
2011-11-01,2011,1,11,BM12_CPCOPF12,2011-11-01T00:00:00-02:00,102.16
2011-12-01,2011,1,12,BM12_CPCOPF12,2011-12-01T00:00:00-02:00,102.26
2012-01-01,2012,1,1,BM12_CPCOPF12,2012-01-01T00:00:00-02:00,103.61
2012-02-01,2012,1,2,BM12_CPCOPF12,2012-02-01T00:00:00-02:00,104.28
2012-03-01,2012,1,3,BM12_CPCOPF12,2012-03-01T00:00:00-03:00,105.95
2012-04-01,2012,1,4,BM12_CPCOPF12,2012-04-01T00:00:00-03:00,106.7
2012-05-01,2012,1,5,BM12_CPCOPF12,2012-05-01T00:00:00-03:00,108.51
2012-06-01,2012,1,6,BM12_CPCOPF12,2012-06-01T00:00:00-03:00,110.43
2012-07-01,2012,1,7,BM12_CPCOPF12,2012-07-01T00:00:00-03:00,111.51
2012-08-01,2012,1,8,BM12_CPCOPF12,2012-08-01T00:00:00-03:00,111.28
2012-09-01,2012,1,9,BM12_CPCOPF12,2012-09-01T00:00:00-03:00,112.33
2012-10-01,2012,1,10,BM12_CPCOPF12,2012-10-01T00:00:00-03:00,113.92
2012-11-01,2012,1,11,BM12_CPCOPF12,2012-11-01T00:00:00-02:00,115.75
2012-12-01,2012,1,12,BM12_CPCOPF12,2012-12-01T00:00:00-02:00,117.79
2013-01-01,2013,1,1,BM12_CPCOPF12,2013-01-01T00:00:00-02:00,119.63
2013-02-01,2013,1,2,BM12_CPCOPF12,2013-02-01T00:00:00-02:00,120.09
2013-03-01,2013,1,3,BM12_CPCOPF12,2013-03-01T00:00:00-03:00,121.76
2013-04-01,2013,1,4,BM12_CPCOPF12,2013-04-01T00:00:00-03:00,123.67
2013-05-01,2013,1,5,BM12_CPCOPF12,2013-05-01T00:00:00-03:00,125.49
2013-06-01,2013,1,6,BM12_CPCOPF12,2013-06-01T00:00:00-03:00,127.1
2013-07-01,2013,1,7,BM12_CPCOPF12,2013-07-01T00:00:00-03:00,128.42
2013-08-01,2013,1,8,BM12_CPCOPF12,2013-08-01T00:00:00-03:00,129.23
2013-09-01,2013,1,9,BM12_CPCOPF12,2013-09-01T00:00:00-03:00,130.17
2013-10-01,2013,1,10,BM12_CPCOPF12,2013-10-01T00:00:00-03:00,130.48
2013-11-01,2013,1,11,BM12_CPCOPF12,2013-11-01T00:00:00-02:00,132.05
2013-12-01,2013,1,12,BM12_CPCOPF12,2013-12-01T00:00:00-02:00,133.02
2014-01-01,2014,1,1,BM12_CPCOPF12,2014-01-01T00:00:00-02:00,134.73
2014-02-01,2014,1,2,BM12_CPCOPF12,2014-02-01T00:00:00-02:00,137.17
2014-03-01,2014,1,3,BM12_CPCOPF12,2014-03-01T00:00:00-03:00,137.11
2014-04-01,2014,1,4,BM12_CPCOPF12,2014-04-01T00:00:00-03:00,138.44
2014-05-01,2014,1,5,BM12_CPCOPF12,2014-05-01T00:00:00-03:00,145.24
2014-06-01,2014,1,6,BM12_CPCOPF12,2014-06-01T00:00:00-03:00,146.69
2014-07-01,2014,1,7,BM12_CPCOPF12,2014-07-01T00:00:00-03:00,147.8
2014-08-01,2014,1,8,BM12_CPCOPF12,2014-08-01T00:00:00-03:00,148.88
2014-09-01,2014,1,9,BM12_CPCOPF12,2014-09-01T00:00:00-03:00,150.41
2014-10-01,2014,1,10,BM12_CPCOPF12,2014-10-01T00:00:00-03:00,154.98
2014-11-01,2014,1,11,BM12_CPCOPF12,2014-11-01T00:00:00-02:00,155.63
2014-12-01,2014,1,12,BM12_CPCOPF12,2014-12-01T00:00:00-02:00,157.64
2015-01-01,2015,1,1,BM12_CPCOPF12,2015-01-01T00:00:00-02:00,159.47
2015-02-01,2015,1,2,BM12_CPCOPF12,2015-02-01T00:00:00-02:00,157.49
2015-03-01,2015,1,3,BM12_CPCOPF12,2015-03-01T00:00:00-03:00,159.63
2015-04-01,2015,1,4,BM12_CPCOPF12,2015-04-01T00:00:00-03:00,160.27
2015-05-01,2015,1,5,BM12_CPCOPF12,2015-05-01T00:00:00-03:00,160.05
2015-06-01,2015,1,6,BM12_CPCOPF12,2015-06-01T00:00:00-03:00,165.16
2015-07-01,2015,1,7,BM12_CPCOPF12,2015-07-01T00:00:00-03:00,161.38
2015-08-01,2015,1,8,BM12_CPCOPF12,2015-08-01T00:00:00-03:00,160.94
2015-09-01,2015,1,9,BM12_CPCOPF12,2015-09-01T00:00:00-03:00,161.67
2015-10-01,2015,1,10,BM12_CPCOPF12,2015-10-01T00:00:00-03:00,162.54
2015-11-01,2015,1,11,BM12_CPCOPF12,2015-11-01T00:00:00-02:00,164.35
2015-12-01,2015,1,12,BM12_CPCOPF12,2015-12-01T00:00:00-02:00,165.79
2016-01-01,2016,1,1,BM12_CPCOPF12,2016-01-01T00:00:00-02:00,165.83
2016-02-01,2016,1,2,BM12_CPCOPF12,2016-02-01T00:00:00-02:00,166.62
2016-03-01,2016,1,3,BM12_CPCOPF12,2016-03-01T00:00:00-03:00,167.11
2016-04-01,2016,1,4,BM12_CPCOPF12,2016-04-01T00:00:00-03:00,166.71
2016-05-01,2016,1,5,BM12_CPCOPF12,2016-05-01T00:00:00-03:00,167.48
2016-06-01,2016,1,6,BM12_CPCOPF12,2016-06-01T00:00:00-03:00,168.74
2016-07-01,2016,1,7,BM12_CPCOPF12,2016-07-01T00:00:00-03:00,169.89
2016-08-01,2016,1,8,BM12_CPCOPF12,2016-08-01T00:00:00-03:00,169.88
2016-09-01,2016,1,9,BM12_CPCOPF12,2016-09-01T00:00:00-03:00,170.69
2016-10-01,2016,1,10,BM12_CPCOPF12,2016-10-01T00:00:00-03:00,170.22
2016-11-01,2016,1,11,BM12_CPCOPF12,2016-11-01T00:00:00-02:00,170.8
2016-12-01,2016,1,12,BM12_CPCOPF12,2016-12-01T00:00:00-02:00,172.45
2017-01-01,2017,1,1,BM12_CPCOPF12,2017-01-01T00:00:00-02:00,171.74
2017-02-01,2017,1,2,BM12_CPCOPF12,2017-02-01T00:00:00-02:00,171.41
2017-03-01,2017,1,3,BM12_CPCOPF12,2017-03-01T00:00:00-03:00,171.27
2017-04-01,2017,1,4,BM12_CPCOPF12,2017-04-01T00:00:00-03:00,172.1
2017-05-01,2017,1,5,BM12_CPCOPF12,2017-05-01T00:00:00-03:00,172.37
2017-06-01,2017,1,6,BM12_CPCOPF12,2017-06-01T00:00:00-03:00,173.52
2017-07-01,2017,1,7,BM12_CPCOPF12,2017-07-01T00:00:00-03:00,175.39
2017-08-01,2017,1,8,BM12_CPCOPF12,2017-08-01T00:00:00-03:00,173.8
2017-09-01,2017,1,9,BM12_CPCOPF12,2017-09-01T00:00:00-03:00,173.23
2017-10-01,2017,1,10,BM12_CPCOPF12,2017-10-01T00:00:00-03:00,173.09
2017-11-01,2017,1,11,BM12_CPCOPF12,2017-11-01T00:00:00-02:00,173.45
2017-12-01,2017,1,12,BM12_CPCOPF12,2017-12-01T00:00:00-02:00,173.08
2018-01-01,2018,1,1,BM12_CPCOPF12,2018-01-01T00:00:00-02:00,173.62
2018-02-01,2018,1,2,BM12_CPCOPF12,2018-02-01T00:00:00-02:00,173.26
2018-03-01,2018,1,3,BM12_CPCOPF12,2018-03-01T00:00:00-03:00,172.86
2018-04-01,2018,1,4,BM12_CPCOPF12,2018-04-01T00:00:00-03:00,172.84
2018-05-01,2018,1,5,BM12_CPCOPF12,2018-05-01T00:00:00-03:00,173.85
2018-06-01,2018,1,6,BM12_CPCOPF12,2018-06-01T00:00:00-03:00,173.33
2018-07-01,2018,1,7,BM12_CPCOPF12,2018-07-01T00:00:00-03:00,173.25
2018-08-01,2018,1,8,BM12_CPCOPF12,2018-08-01T00:00:00-03:00,171.84
2018-09-01,2018,1,9,BM12_CPCOPF12,2018-09-01T00:00:00-03:00,172.94
2018-10-01,2018,1,10,BM12_CPCOPF12,2018-10-01T00:00:00-03:00,172.9
2018-11-01,2018,1,11,BM12_CPCOPF12,2018-11-01T00:00:00-03:00,171.98
2018-12-01,2018,1,12,BM12_CPCOPF12,2018-12-01T00:00:00-02:00,171.68
2019-01-01,2019,1,1,BM12_CPCOPF12,2019-01-01T00:00:00-02:00,171.72
2019-02-01,2019,1,2,BM12_CPCOPF12,2019-02-01T00:00:00-02:00,172.59
2019-03-01,2019,1,3,BM12_CPCOPF12,2019-03-01T00:00:00-03:00,171.56
2019-04-01,2019,1,4,BM12_CPCOPF12,2019-04-01T00:00:00-03:00,169.78
2019-05-01,2019,1,5,BM12_CPCOPF12,2019-05-01T00:00:00-03:00,169.21
2019-06-01,2019,1,6,BM12_CPCOPF12,2019-06-01T00:00:00-03:00,170.71
2019-07-01,2019,1,7,BM12_CPCOPF12,2019-07-01T00:00:00-03:00,169.76
2019-08-01,2019,1,8,BM12_CPCOPF12,2019-08-01T00:00:00-03:00,168.33
2019-09-01,2019,1,9,BM12_CPCOPF12,2019-09-01T00:00:00-03:00,169.67
2019-10-01,2019,1,10,BM12_CPCOPF12,2019-10-01T00:00:00-03:00,170.72
2019-11-01,2019,1,11,BM12_CPCOPF12,2019-11-01T00:00:00-03:00,170.2
2019-12-01,2019,1,12,BM12_CPCOPF12,2019-12-01T00:00:00-03:00,170.29
2020-01-01,2020,1,1,BM12_CPCOPF12,2020-01-01T00:00:00-03:00,168.07
2020-02-01,2020,1,2,BM12_CPCOPF12,2020-02-01T00:00:00-03:00,167.28
2020-03-01,2020,1,3,BM12_CPCOPF12,2020-03-01T00:00:00-03:00,166.87
2020-04-01,2020,1,4,BM12_CPCOPF12,2020-04-01T00:00:00-03:00,168.64
2020-05-01,2020,1,5,BM12_CPCOPF12,2020-05-01T00:00:00-03:00,169.6
2020-06-01,2020,1,6,BM12_CPCOPF12,2020-06-01T00:00:00-03:00,170.86
2020-07-01,2020,1,7,BM12_CPCOPF12,2020-07-01T00:00:00-03:00,171.46
2020-08-01,2020,1,8,BM12_CPCOPF12,2020-08-01T00:00:00-03:00,171.52
2020-09-01,2020,1,9,BM12_CPCOPF12,2020-09-01T00:00:00-03:00,171.72
2020-10-01,2020,1,10,BM12_CPCOPF12,2020-10-01T00:00:00-03:00,170.99
2020-11-01,2020,1,11,BM12_CPCOPF12,2020-11-01T00:00:00-03:00,170.65
2020-12-01,2020,1,12,BM12_CPCOPF12,2020-12-01T00:00:00-03:00,169.63
2021-01-01,2021,1,1,BM12_CPCOPF12,2021-01-01T00:00:00-03:00,169.13
