DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (R$ (do último mês))
1960-08-01,1960,1,8,GAC12_SALMINRE12,1960-08-01T00:00:00-03:00,495.073923793395
1960-09-01,1960,1,9,GAC12_SALMINRE12,1960-09-01T00:00:00-03:00,489.076235067588
1960-10-01,1960,1,10,GAC12_SALMINRE12,1960-10-01T00:00:00-03:00,764.542358902524
1960-11-01,1960,1,11,GAC12_SALMINRE12,1960-11-01T00:00:00-03:00,747.370401887868
1960-12-01,1960,1,12,GAC12_SALMINRE12,1960-12-01T00:00:00-02:00,730.952879330171
1961-01-01,1961,1,1,GAC12_SALMINRE12,1961-01-01T00:00:00-02:00,702.992293837228
1961-02-01,1961,1,2,GAC12_SALMINRE12,1961-02-01T00:00:00-02:00,677.196400230496
1961-03-01,1961,1,3,GAC12_SALMINRE12,1961-03-01T00:00:00-03:00,653.129494705576
1961-04-01,1961,1,4,GAC12_SALMINRE12,1961-04-01T00:00:00-03:00,638.600734500581
1961-05-01,1961,1,5,GAC12_SALMINRE12,1961-05-01T00:00:00-03:00,624.79315105192
1961-06-01,1961,1,6,GAC12_SALMINRE12,1961-06-01T00:00:00-03:00,611.484874271892
1961-07-01,1961,1,7,GAC12_SALMINRE12,1961-07-01T00:00:00-03:00,601.766797081107
1961-08-01,1961,1,8,GAC12_SALMINRE12,1961-08-01T00:00:00-03:00,592.272903437837
1961-09-01,1961,1,9,GAC12_SALMINRE12,1961-09-01T00:00:00-03:00,583.073921664012
1961-10-01,1961,1,10,GAC12_SALMINRE12,1961-10-01T00:00:00-03:00,783.738744921362
1961-11-01,1961,1,11,GAC12_SALMINRE12,1961-11-01T00:00:00-03:00,753.58017066826
1961-12-01,1961,1,12,GAC12_SALMINRE12,1961-12-01T00:00:00-02:00,725.656619383173
1962-01-01,1962,1,1,GAC12_SALMINRE12,1962-01-01T00:00:00-02:00,679.321055308551
1962-02-01,1962,1,2,GAC12_SALMINRE12,1962-02-01T00:00:00-02:00,638.547683556906
1962-03-01,1962,1,3,GAC12_SALMINRE12,1962-03-01T00:00:00-03:00,602.391672477763
1962-04-01,1962,1,4,GAC12_SALMINRE12,1962-04-01T00:00:00-03:00,582.863904516872
1962-05-01,1962,1,5,GAC12_SALMINRE12,1962-05-01T00:00:00-03:00,564.562448829692
1962-06-01,1962,1,6,GAC12_SALMINRE12,1962-06-01T00:00:00-03:00,547.37530644944
1962-07-01,1962,1,7,GAC12_SALMINRE12,1962-07-01T00:00:00-03:00,533.461802086667
1962-08-01,1962,1,8,GAC12_SALMINRE12,1962-08-01T00:00:00-03:00,520.23808736489
1962-09-01,1962,1,9,GAC12_SALMINRE12,1962-09-01T00:00:00-03:00,507.696019868973
1962-10-01,1962,1,10,GAC12_SALMINRE12,1962-10-01T00:00:00-03:00,492.607081042458
1962-11-01,1962,1,11,GAC12_SALMINRE12,1962-11-01T00:00:00-03:00,488.692219077565
1962-12-01,1962,1,12,GAC12_SALMINRE12,1962-12-01T00:00:00-02:00,465.00409805301
1963-01-01,1963,1,1,GAC12_SALMINRE12,1963-01-01T00:00:00-02:00,674.634684455857
1963-02-01,1963,1,2,GAC12_SALMINRE12,1963-02-01T00:00:00-02:00,629.629565925316
1963-03-01,1963,1,3,GAC12_SALMINRE12,1963-03-01T00:00:00-03:00,590.217284601039
1963-04-01,1963,1,4,GAC12_SALMINRE12,1963-04-01T00:00:00-03:00,570.860149487275
1963-05-01,1963,1,5,GAC12_SALMINRE12,1963-05-01T00:00:00-03:00,552.73239233851
1963-06-01,1963,1,6,GAC12_SALMINRE12,1963-06-01T00:00:00-03:00,535.720500475067
1963-07-01,1963,1,7,GAC12_SALMINRE12,1963-07-01T00:00:00-03:00,517.401571137335
1963-08-01,1963,1,8,GAC12_SALMINRE12,1963-08-01T00:00:00-03:00,500.294047176273
1963-09-01,1963,1,9,GAC12_SALMINRE12,1963-09-01T00:00:00-03:00,484.281611694572
1963-10-01,1963,1,10,GAC12_SALMINRE12,1963-10-01T00:00:00-03:00,465.736654193908
1963-11-01,1963,1,11,GAC12_SALMINRE12,1963-11-01T00:00:00-03:00,448.580567534447
1963-12-01,1963,1,12,GAC12_SALMINRE12,1963-12-01T00:00:00-02:00,432.585078385499
1964-01-01,1964,1,1,GAC12_SALMINRE12,1964-01-01T00:00:00-02:00,400.472956653064
1964-02-01,1964,1,2,GAC12_SALMINRE12,1964-02-01T00:00:00-02:00,749.728623621422
1964-03-01,1964,1,3,GAC12_SALMINRE12,1964-03-01T00:00:00-03:00,703.404017425259
1964-04-01,1964,1,4,GAC12_SALMINRE12,1964-04-01T00:00:00-03:00,680.921808300225
1964-05-01,1964,1,5,GAC12_SALMINRE12,1964-05-01T00:00:00-03:00,659.243691105721
1964-06-01,1964,1,6,GAC12_SALMINRE12,1964-06-01T00:00:00-03:00,639.541197192421
1964-07-01,1964,1,7,GAC12_SALMINRE12,1964-07-01T00:00:00-03:00,615.532027036121
1964-08-01,1964,1,8,GAC12_SALMINRE12,1964-08-01T00:00:00-03:00,593.260299220174
1964-09-01,1964,1,9,GAC12_SALMINRE12,1964-09-01T00:00:00-03:00,572.049724697567
1964-10-01,1964,1,10,GAC12_SALMINRE12,1964-10-01T00:00:00-03:00,545.855424157501
1964-11-01,1964,1,11,GAC12_SALMINRE12,1964-11-01T00:00:00-03:00,521.940797784737
1964-12-01,1964,1,12,GAC12_SALMINRE12,1964-12-01T00:00:00-02:00,499.760587554047
1965-01-01,1965,1,1,GAC12_SALMINRE12,1965-01-01T00:00:00-02:00,464.891601597694
1965-02-01,1965,1,2,GAC12_SALMINRE12,1965-02-01T00:00:00-02:00,434.570984238464
1965-03-01,1965,1,3,GAC12_SALMINRE12,1965-03-01T00:00:00-03:00,641.27575403551
1965-04-01,1965,1,4,GAC12_SALMINRE12,1965-04-01T00:00:00-03:00,614.835565862649
1965-05-01,1965,1,5,GAC12_SALMINRE12,1965-05-01T00:00:00-03:00,590.489332638067
1965-06-01,1965,1,6,GAC12_SALMINRE12,1965-06-01T00:00:00-03:00,568.040518844585
1965-07-01,1965,1,7,GAC12_SALMINRE12,1965-07-01T00:00:00-03:00,548.299269742131
1965-08-01,1965,1,8,GAC12_SALMINRE12,1965-08-01T00:00:00-03:00,529.884080539379
1965-09-01,1965,1,9,GAC12_SALMINRE12,1965-09-01T00:00:00-03:00,512.23086548002
1965-10-01,1965,1,10,GAC12_SALMINRE12,1965-10-01T00:00:00-03:00,496.351523419214
1965-11-01,1965,1,11,GAC12_SALMINRE12,1965-11-01T00:00:00-03:00,481.419433746961
1965-12-01,1965,1,12,GAC12_SALMINRE12,1965-12-01T00:00:00-02:00,467.757702213209
1966-01-01,1966,1,1,GAC12_SALMINRE12,1966-01-01T00:00:00-02:00,446.331943682425
1966-02-01,1966,1,2,GAC12_SALMINRE12,1966-02-01T00:00:00-02:00,426.789071738391
1966-03-01,1966,1,3,GAC12_SALMINRE12,1966-03-01T00:00:00-03:00,520.59748461315
1966-04-01,1966,1,4,GAC12_SALMINRE12,1966-04-01T00:00:00-03:00,501.057177738566
1966-05-01,1966,1,5,GAC12_SALMINRE12,1966-05-01T00:00:00-03:00,482.930671559916
1966-06-01,1966,1,6,GAC12_SALMINRE12,1966-06-01T00:00:00-03:00,465.539200582414
1966-07-01,1966,1,7,GAC12_SALMINRE12,1966-07-01T00:00:00-03:00,451.102605773457
1966-08-01,1966,1,8,GAC12_SALMINRE12,1966-08-01T00:00:00-03:00,437.534451713717
1966-09-01,1966,1,9,GAC12_SALMINRE12,1966-09-01T00:00:00-03:00,425.219219367372
1966-10-01,1966,1,10,GAC12_SALMINRE12,1966-10-01T00:00:00-03:00,414.846115778647
1966-11-01,1966,1,11,GAC12_SALMINRE12,1966-11-01T00:00:00-03:00,404.971325199482
1966-12-01,1966,1,12,GAC12_SALMINRE12,1966-12-01T00:00:00-02:00,395.392935299855
1967-01-01,1967,1,1,GAC12_SALMINRE12,1967-01-01T00:00:00-02:00,384.325887040812
1967-02-01,1967,1,2,GAC12_SALMINRE12,1967-02-01T00:00:00-02:00,377.159849892848
1967-03-01,1967,1,3,GAC12_SALMINRE12,1967-03-01T00:00:00-03:00,458.40396832158
1967-04-01,1967,1,4,GAC12_SALMINRE12,1967-04-01T00:00:00-03:00,447.723540355094
1967-05-01,1967,1,5,GAC12_SALMINRE12,1967-05-01T00:00:00-03:00,436.733962546378
1967-06-01,1967,1,6,GAC12_SALMINRE12,1967-06-01T00:00:00-03:00,427.789277650059
1967-07-01,1967,1,7,GAC12_SALMINRE12,1967-07-01T00:00:00-03:00,422.150578911262
1967-08-01,1967,1,8,GAC12_SALMINRE12,1967-08-01T00:00:00-03:00,416.658593929762
1967-09-01,1967,1,9,GAC12_SALMINRE12,1967-09-01T00:00:00-03:00,411.660118938317
1967-10-01,1967,1,10,GAC12_SALMINRE12,1967-10-01T00:00:00-03:00,406.436005753821
1967-11-01,1967,1,11,GAC12_SALMINRE12,1967-11-01T00:00:00-03:00,401.678393646334
1967-12-01,1967,1,12,GAC12_SALMINRE12,1967-12-01T00:00:00-02:00,397.359271134008
1968-01-01,1968,1,1,GAC12_SALMINRE12,1968-01-01T00:00:00-02:00,386.490232341927
1968-02-01,1968,1,2,GAC12_SALMINRE12,1968-02-01T00:00:00-02:00,379.468687836506
1968-03-01,1968,1,3,GAC12_SALMINRE12,1968-03-01T00:00:00-03:00,458.23797527498
1968-04-01,1968,1,4,GAC12_SALMINRE12,1968-04-01T00:00:00-03:00,447.854939581439
1968-05-01,1968,1,5,GAC12_SALMINRE12,1968-05-01T00:00:00-03:00,440.534873704179
1968-06-01,1968,1,6,GAC12_SALMINRE12,1968-06-01T00:00:00-03:00,432.501779727079
1968-07-01,1968,1,7,GAC12_SALMINRE12,1968-07-01T00:00:00-03:00,423.24049964727
1968-08-01,1968,1,8,GAC12_SALMINRE12,1968-08-01T00:00:00-03:00,416.990112521677
1968-09-01,1968,1,9,GAC12_SALMINRE12,1968-09-01T00:00:00-03:00,410.921649345686
1968-10-01,1968,1,10,GAC12_SALMINRE12,1968-10-01T00:00:00-03:00,404.750812290665
1968-11-01,1968,1,11,GAC12_SALMINRE12,1968-11-01T00:00:00-03:00,398.76256893465
1968-12-01,1968,1,12,GAC12_SALMINRE12,1968-12-01T00:00:00-02:00,392.948933072117
1969-01-01,1969,1,1,GAC12_SALMINRE12,1969-01-01T00:00:00-02:00,383.296664515724
1969-02-01,1969,1,2,GAC12_SALMINRE12,1969-02-01T00:00:00-02:00,378.888140578802
1969-03-01,1969,1,3,GAC12_SALMINRE12,1969-03-01T00:00:00-03:00,374.10721766929
1969-04-01,1969,1,4,GAC12_SALMINRE12,1969-04-01T00:00:00-03:00,369.445445486495
1969-05-01,1969,1,5,GAC12_SALMINRE12,1969-05-01T00:00:00-03:00,436.543165708219
1969-06-01,1969,1,6,GAC12_SALMINRE12,1969-06-01T00:00:00-03:00,424.34487273064
1969-07-01,1969,1,7,GAC12_SALMINRE12,1969-07-01T00:00:00-03:00,417.885290358863
1969-08-01,1969,1,8,GAC12_SALMINRE12,1969-08-01T00:00:00-03:00,412.809760516447
1969-09-01,1969,1,9,GAC12_SALMINRE12,1969-09-01T00:00:00-03:00,405.769230206332
1969-10-01,1969,1,10,GAC12_SALMINRE12,1969-10-01T00:00:00-03:00,399.634980925497
1969-11-01,1969,1,11,GAC12_SALMINRE12,1969-11-01T00:00:00-03:00,393.249628613189
1969-12-01,1969,1,12,GAC12_SALMINRE12,1969-12-01T00:00:00-02:00,387.906563007031
1970-01-01,1970,1,1,GAC12_SALMINRE12,1970-01-01T00:00:00-02:00,379.048367463057
1970-02-01,1970,1,2,GAC12_SALMINRE12,1970-02-01T00:00:00-02:00,374.474331549285
1970-03-01,1970,1,3,GAC12_SALMINRE12,1970-03-01T00:00:00-03:00,366.400449657565
1970-04-01,1970,1,4,GAC12_SALMINRE12,1970-04-01T00:00:00-03:00,362.676867852102
1970-05-01,1970,1,5,GAC12_SALMINRE12,1970-05-01T00:00:00-03:00,428.677523082845
1970-06-01,1970,1,6,GAC12_SALMINRE12,1970-06-01T00:00:00-03:00,421.712304834823
1970-07-01,1970,1,7,GAC12_SALMINRE12,1970-07-01T00:00:00-03:00,413.767000540833
1970-08-01,1970,1,8,GAC12_SALMINRE12,1970-08-01T00:00:00-03:00,403.627564146807
1970-09-01,1970,1,9,GAC12_SALMINRE12,1970-09-01T00:00:00-03:00,396.343216621715
1970-10-01,1970,1,10,GAC12_SALMINRE12,1970-10-01T00:00:00-03:00,391.452326837077
1970-11-01,1970,1,11,GAC12_SALMINRE12,1970-11-01T00:00:00-03:00,386.680673191659
1970-12-01,1970,1,12,GAC12_SALMINRE12,1970-12-01T00:00:00-02:00,383.220443453926
1971-01-01,1971,1,1,GAC12_SALMINRE12,1971-01-01T00:00:00-02:00,375.821716156001
1971-02-01,1971,1,2,GAC12_SALMINRE12,1971-02-01T00:00:00-02:00,371.099519549188
1971-03-01,1971,1,3,GAC12_SALMINRE12,1971-03-01T00:00:00-03:00,365.400038873518
1971-04-01,1971,1,4,GAC12_SALMINRE12,1971-04-01T00:00:00-03:00,360.782515214627
1971-05-01,1971,1,5,GAC12_SALMINRE12,1971-05-01T00:00:00-03:00,428.116766982715
1971-06-01,1971,1,6,GAC12_SALMINRE12,1971-06-01T00:00:00-03:00,418.398672555867
1971-07-01,1971,1,7,GAC12_SALMINRE12,1971-07-01T00:00:00-03:00,410.903473405782
1971-08-01,1971,1,8,GAC12_SALMINRE12,1971-08-01T00:00:00-03:00,405.89442595176
1971-09-01,1971,1,9,GAC12_SALMINRE12,1971-09-01T00:00:00-03:00,400.850301046728
1971-10-01,1971,1,10,GAC12_SALMINRE12,1971-10-01T00:00:00-03:00,395.474913867941
1971-11-01,1971,1,11,GAC12_SALMINRE12,1971-11-01T00:00:00-03:00,389.652519892535
1971-12-01,1971,1,12,GAC12_SALMINRE12,1971-12-01T00:00:00-02:00,385.289109815351
1972-01-01,1972,1,1,GAC12_SALMINRE12,1972-01-01T00:00:00-02:00,376.299498795233
1972-02-01,1972,1,2,GAC12_SALMINRE12,1972-02-01T00:00:00-02:00,369.298577887415
1972-03-01,1972,1,3,GAC12_SALMINRE12,1972-03-01T00:00:00-03:00,362.935838676274
1972-04-01,1972,1,4,GAC12_SALMINRE12,1972-04-01T00:00:00-03:00,359.397466990016
1972-05-01,1972,1,5,GAC12_SALMINRE12,1972-05-01T00:00:00-03:00,424.962971157775
1972-06-01,1972,1,6,GAC12_SALMINRE12,1972-06-01T00:00:00-03:00,420.890772939972
1972-07-01,1972,1,7,GAC12_SALMINRE12,1972-07-01T00:00:00-03:00,415.768370023867
1972-08-01,1972,1,8,GAC12_SALMINRE12,1972-08-01T00:00:00-03:00,411.456285891803
1972-09-01,1972,1,9,GAC12_SALMINRE12,1972-09-01T00:00:00-03:00,402.699030298166
1972-10-01,1972,1,10,GAC12_SALMINRE12,1972-10-01T00:00:00-03:00,397.749947778331
1972-11-01,1972,1,11,GAC12_SALMINRE12,1972-11-01T00:00:00-03:00,393.801741444316
1972-12-01,1972,1,12,GAC12_SALMINRE12,1972-12-01T00:00:00-02:00,390.798486981443
1973-01-01,1973,1,1,GAC12_SALMINRE12,1973-01-01T00:00:00-02:00,385.530670385768
1973-02-01,1973,1,2,GAC12_SALMINRE12,1973-02-01T00:00:00-02:00,383.48700920817
1973-03-01,1973,1,3,GAC12_SALMINRE12,1973-03-01T00:00:00-03:00,380.402981296195
1973-04-01,1973,1,4,GAC12_SALMINRE12,1973-04-01T00:00:00-03:00,376.21377746424
1973-05-01,1973,1,5,GAC12_SALMINRE12,1973-05-01T00:00:00-03:00,432.050893421873
1973-06-01,1973,1,6,GAC12_SALMINRE12,1973-06-01T00:00:00-03:00,425.483204729022
1973-07-01,1973,1,7,GAC12_SALMINRE12,1973-07-01T00:00:00-03:00,418.743371037216
1973-08-01,1973,1,8,GAC12_SALMINRE12,1973-08-01T00:00:00-03:00,411.61942095325
1973-09-01,1973,1,9,GAC12_SALMINRE12,1973-09-01T00:00:00-03:00,405.193344270755
1973-10-01,1973,1,10,GAC12_SALMINRE12,1973-10-01T00:00:00-03:00,403.47545276028
1973-11-01,1973,1,11,GAC12_SALMINRE12,1973-11-01T00:00:00-03:00,401.32025635813
1973-12-01,1973,1,12,GAC12_SALMINRE12,1973-12-01T00:00:00-02:00,398.519305378523
1974-01-01,1974,1,1,GAC12_SALMINRE12,1974-01-01T00:00:00-02:00,393.357991696299
1974-02-01,1974,1,2,GAC12_SALMINRE12,1974-02-01T00:00:00-02:00,392.92489729311
1974-03-01,1974,1,3,GAC12_SALMINRE12,1974-03-01T00:00:00-03:00,379.552287122007
1974-04-01,1974,1,4,GAC12_SALMINRE12,1974-04-01T00:00:00-03:00,357.678815300894
1974-05-01,1974,1,5,GAC12_SALMINRE12,1974-05-01T00:00:00-03:00,419.765308465739
1974-06-01,1974,1,6,GAC12_SALMINRE12,1974-06-01T00:00:00-03:00,413.621910237234
1974-07-01,1974,1,7,GAC12_SALMINRE12,1974-07-01T00:00:00-03:00,405.164775997365
1974-08-01,1974,1,8,GAC12_SALMINRE12,1974-08-01T00:00:00-03:00,397.046550407368
1974-09-01,1974,1,9,GAC12_SALMINRE12,1974-09-01T00:00:00-03:00,390.924290673195
1974-10-01,1974,1,10,GAC12_SALMINRE12,1974-10-01T00:00:00-03:00,382.765568798577
1974-11-01,1974,1,11,GAC12_SALMINRE12,1974-11-01T00:00:00-03:00,374.370493348271
1974-12-01,1974,1,12,GAC12_SALMINRE12,1974-12-01T00:00:00-02:00,403.497866598255
1975-01-01,1975,1,1,GAC12_SALMINRE12,1975-01-01T00:00:00-02:00,391.441985564514
1975-02-01,1975,1,2,GAC12_SALMINRE12,1975-02-01T00:00:00-02:00,382.843199505156
1975-03-01,1975,1,3,GAC12_SALMINRE12,1975-03-01T00:00:00-03:00,376.9182452271
1975-04-01,1975,1,4,GAC12_SALMINRE12,1975-04-01T00:00:00-03:00,368.795953396347
1975-05-01,1975,1,5,GAC12_SALMINRE12,1975-05-01T00:00:00-03:00,467.534368584912
1975-06-01,1975,1,6,GAC12_SALMINRE12,1975-06-01T00:00:00-03:00,456.246340595495
1975-07-01,1975,1,7,GAC12_SALMINRE12,1975-07-01T00:00:00-03:00,445.979545883961
1975-08-01,1975,1,8,GAC12_SALMINRE12,1975-08-01T00:00:00-03:00,429.176795387629
1975-09-01,1975,1,9,GAC12_SALMINRE12,1975-09-01T00:00:00-03:00,420.877796581791
1975-10-01,1975,1,10,GAC12_SALMINRE12,1975-10-01T00:00:00-03:00,411.777736115157
1975-11-01,1975,1,11,GAC12_SALMINRE12,1975-11-01T00:00:00-03:00,403.062863393143
1975-12-01,1975,1,12,GAC12_SALMINRE12,1975-12-01T00:00:00-02:00,396.249056859839
1976-01-01,1976,1,1,GAC12_SALMINRE12,1976-01-01T00:00:00-02:00,383.350243403323
1976-02-01,1976,1,2,GAC12_SALMINRE12,1976-02-01T00:00:00-02:00,365.859852589184
1976-03-01,1976,1,3,GAC12_SALMINRE12,1976-03-01T00:00:00-03:00,356.132096099595
1976-04-01,1976,1,4,GAC12_SALMINRE12,1976-04-01T00:00:00-03:00,345.48245433698
1976-05-01,1976,1,5,GAC12_SALMINRE12,1976-05-01T00:00:00-03:00,477.48833829542
1976-06-01,1976,1,6,GAC12_SALMINRE12,1976-06-01T00:00:00-03:00,467.763136517039
1976-07-01,1976,1,7,GAC12_SALMINRE12,1976-07-01T00:00:00-03:00,455.632349781639
1976-08-01,1976,1,8,GAC12_SALMINRE12,1976-08-01T00:00:00-03:00,444.170987424598
1976-09-01,1976,1,9,GAC12_SALMINRE12,1976-09-01T00:00:00-03:00,431.728305874923
1976-10-01,1976,1,10,GAC12_SALMINRE12,1976-10-01T00:00:00-03:00,419.612691845713
1976-11-01,1976,1,11,GAC12_SALMINRE12,1976-11-01T00:00:00-03:00,406.270861546537
1976-12-01,1976,1,12,GAC12_SALMINRE12,1976-12-01T00:00:00-02:00,397.627778829467
1977-01-01,1977,1,1,GAC12_SALMINRE12,1977-01-01T00:00:00-02:00,381.772781564102
1977-02-01,1977,1,2,GAC12_SALMINRE12,1977-02-01T00:00:00-02:00,368.481195628775
1977-03-01,1977,1,3,GAC12_SALMINRE12,1977-03-01T00:00:00-03:00,356.988385808798
1977-04-01,1977,1,4,GAC12_SALMINRE12,1977-04-01T00:00:00-03:00,344.021605787742
1977-05-01,1977,1,5,GAC12_SALMINRE12,1977-05-01T00:00:00-03:00,475.986927062435
1977-06-01,1977,1,6,GAC12_SALMINRE12,1977-06-01T00:00:00-03:00,466.082402109289
1977-07-01,1977,1,7,GAC12_SALMINRE12,1977-07-01T00:00:00-03:00,454.695137816311
1977-08-01,1977,1,8,GAC12_SALMINRE12,1977-08-01T00:00:00-03:00,447.341902554701
1977-09-01,1977,1,9,GAC12_SALMINRE12,1977-09-01T00:00:00-03:00,440.337593015744
1977-10-01,1977,1,10,GAC12_SALMINRE12,1977-10-01T00:00:00-03:00,428.702656614921
1977-11-01,1977,1,11,GAC12_SALMINRE12,1977-11-01T00:00:00-03:00,414.35057455259
1977-12-01,1977,1,12,GAC12_SALMINRE12,1977-12-01T00:00:00-02:00,404.710662720578
1978-01-01,1978,1,1,GAC12_SALMINRE12,1978-01-01T00:00:00-02:00,390.204345125182
1978-02-01,1978,1,2,GAC12_SALMINRE12,1978-02-01T00:00:00-02:00,378.108826509485
1978-03-01,1978,1,3,GAC12_SALMINRE12,1978-03-01T00:00:00-03:00,366.263003350625
1978-04-01,1978,1,4,GAC12_SALMINRE12,1978-04-01T00:00:00-03:00,357.090926164573
1978-05-01,1978,1,5,GAC12_SALMINRE12,1978-05-01T00:00:00-03:00,491.020965831685
1978-06-01,1978,1,6,GAC12_SALMINRE12,1978-06-01T00:00:00-03:00,474.913883779984
1978-07-01,1978,1,7,GAC12_SALMINRE12,1978-07-01T00:00:00-03:00,450.087070206165
1978-08-01,1978,1,8,GAC12_SALMINRE12,1978-08-01T00:00:00-03:00,436.837062202667
1978-09-01,1978,1,9,GAC12_SALMINRE12,1978-09-01T00:00:00-03:00,427.932175749708
1978-10-01,1978,1,10,GAC12_SALMINRE12,1978-10-01T00:00:00-03:00,416.252449952142
1978-11-01,1978,1,11,GAC12_SALMINRE12,1978-11-01T00:00:00-03:00,407.274223071576
1978-12-01,1978,1,12,GAC12_SALMINRE12,1978-12-01T00:00:00-02:00,399.076363395548
1979-01-01,1979,1,1,GAC12_SALMINRE12,1979-01-01T00:00:00-02:00,377.085838933293
1979-02-01,1979,1,2,GAC12_SALMINRE12,1979-02-01T00:00:00-02:00,366.588636842803
1979-03-01,1979,1,3,GAC12_SALMINRE12,1979-03-01T00:00:00-03:00,354.3580954885
1979-04-01,1979,1,4,GAC12_SALMINRE12,1979-04-01T00:00:00-03:00,342.539811661083
1979-05-01,1979,1,5,GAC12_SALMINRE12,1979-05-01T00:00:00-03:00,489.389697968317
1979-06-01,1979,1,6,GAC12_SALMINRE12,1979-06-01T00:00:00-03:00,475.136572058746
1979-07-01,1979,1,7,GAC12_SALMINRE12,1979-07-01T00:00:00-03:00,450.971396743302
1979-08-01,1979,1,8,GAC12_SALMINRE12,1979-08-01T00:00:00-03:00,426.311512532009
1979-09-01,1979,1,9,GAC12_SALMINRE12,1979-09-01T00:00:00-03:00,399.887711113568
1979-10-01,1979,1,10,GAC12_SALMINRE12,1979-10-01T00:00:00-03:00,380.614099303561
1979-11-01,1979,1,11,GAC12_SALMINRE12,1979-11-01T00:00:00-03:00,463.862264311486
1979-12-01,1979,1,12,GAC12_SALMINRE12,1979-12-01T00:00:00-02:00,443.86084358578
1980-01-01,1980,1,1,GAC12_SALMINRE12,1980-01-01T00:00:00-02:00,416.529486337511
1980-02-01,1980,1,2,GAC12_SALMINRE12,1980-02-01T00:00:00-02:00,399.938259085398
1980-03-01,1980,1,3,GAC12_SALMINRE12,1980-03-01T00:00:00-03:00,380.446956819246
1980-04-01,1980,1,4,GAC12_SALMINRE12,1980-04-01T00:00:00-03:00,362.848707197759
1980-05-01,1980,1,5,GAC12_SALMINRE12,1980-05-01T00:00:00-03:00,486.47545264671
1980-06-01,1980,1,6,GAC12_SALMINRE12,1980-06-01T00:00:00-03:00,461.012056504035
1980-07-01,1980,1,7,GAC12_SALMINRE12,1980-07-01T00:00:00-03:00,436.920100232551
1980-08-01,1980,1,8,GAC12_SALMINRE12,1980-08-01T00:00:00-03:00,415.532958556148
1980-09-01,1980,1,9,GAC12_SALMINRE12,1980-09-01T00:00:00-03:00,397.817851044252
